,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10
24904,15/9-F-11 B,4450.0,8.766,42.243,2.6660000000000004,0.272,0.15715443990628153,0.15044940946088065,0.24328614608344612,0.16465021593429674
1242,15/9-F-1 A,3555.2,8.625,36.1328,2.4736,0.152,0.1757436844217603,0.13475068610861443,0.1727780146558527,0.18398121891459188
26552,15/9-F-11 B,4614.8,8.625,31.746,2.31,0.192,0.6187800245062147,0.7664872805924496,0.6032526619816468,0.6154239528859439
7417,15/9-F-1 C,3561.5,8.5569,33.1408,2.5025,0.107,1.1239985578561236,1.008561849969881,1.0881396339471576,1.1015339974923457
11837,15/9-F-1 C,4003.5,8.5244,26.4013,2.3867,0.1664,0.49742728010132425,0.24637546400350846,1.2120410385923552,0.6452453713204811
26202,15/9-F-11 B,4579.8,8.625,10.507,2.249,0.16399999999999998,0.25236751445989886,0.3155505344219049,0.23019337886904562,0.22115332195470516
21701,15/9-F-11 B,4129.7,8.672,11.242,2.378,0.209,0.3188977146274869,0.35314654621397934,0.37602918172818023,0.3334472744967504
3769,15/9-F-1 B,3396.8,8.6976,45.8019,2.4008,0.2079,-0.012065734767841414,0.030113752707593082,-0.09076499663169262,-0.03109696969617186
25378,15/9-F-11 B,4497.4,8.672,19.994,2.275,0.163,1.1065308538223813,1.0226757619537274,1.18366835736002,1.1497116496879316
19013,15/9-F-11 B,3860.9,8.781,49.298,2.529,0.201,0.5200903281128425,0.43456890403419873,0.5932860670204573,0.5216610151120734
16080,15/9-F-11 B,3567.6,8.609,43.271,2.399,0.182,0.7846172926328754,0.6440444928147488,1.1246020278933384,0.8902533051545345
1480,15/9-F-1 A,3579.0,8.6017,33.266999999999996,2.468,0.1586,0.06310808299862028,0.02489596010748507,0.24787510962460424,0.13991055587568263
15894,15/9-F-11 B,3549.0,8.578,62.52,2.375,0.192,0.7834747875822464,0.7443712273318607,0.7522789854601186,0.7885925559203594
22397,15/9-F-11 B,4199.3,8.672,23.861,2.124,0.204,1.4787684460657007,1.1585735561722559,1.6040639726638901,1.5149194664903174
8087,15/9-F-1 C,3628.5,8.5243,14.1714,2.229,0.1835,0.38286318211126386,0.4347125806455232,0.29457643920162185,0.3443333156812774
14154,15/9-F-11 B,3375.0,8.578,91.62200000000001,2.5989999999999998,0.253,0.3244882333076563,0.325720858019412,0.394801777162711,0.32387060654050903
10726,15/9-F-1 C,3892.4,8.5569,40.5818,2.2882,0.2162,0.4800932180589613,0.29620433046336514,0.8118296100882607,0.5008811238504554
24342,15/9-F-11 B,4393.8,8.703,47.937,2.54,0.217,0.15075643986030904,0.12645611343180432,0.1829849670035817,0.13417710757676632
866,15/9-F-1 A,3517.6,8.6718,52.2422,2.483,0.1303,0.2409234787942551,0.17923572119848052,0.5173674697773692,0.3205824394735515
7868,15/9-F-1 C,3606.6,8.5243,32.4244,2.202,0.2157,0.5497999641845497,0.33268078921524513,0.7788961500548012,0.5758572511020855
8750,15/9-F-1 C,3694.8,8.5406,46.229,2.3048,0.2293,0.29657744513911866,0.4649662048909605,0.24531521635273398,0.29360560319281814
2472,15/9-F-1 B,3267.1,8.6637,9.4842,2.1633,0.1482,1.4170429999457048,1.0967988193872984,1.7642710538566098,1.5845404043976157
2080,15/9-F-1 A,3639.0,8.6953,41.3905,2.5324,0.1574,0.3737944167147317,0.3271954045032335,0.4641764564260596,0.39932753215867883
9763,15/9-F-1 C,3796.1,8.5243,33.0835,2.2681,0.1872,0.935980600379422,0.9105176855172664,0.9494485592569921,0.9391646836861475
5623,15/9-F-1 C,3382.1,8.5569,42.7999,2.5381,0.1284,0.25866122332560415,0.242367476911438,0.4559710403943086,0.3160752348383969
6483,15/9-F-1 C,3468.1,8.6383,54.5958,2.4221,0.2184,0.2670308532927652,0.2756798301027033,0.43176570262534797,0.3172691867066201
10231,15/9-F-1 C,3842.9,8.5569,43.5523,2.4065,0.1549,1.0666203256759585,0.8493702687836181,1.0825448266036752,1.0295258133990144
3527,15/9-F-1 B,3372.6,8.698,52.9125,2.4653,0.1711,0.12936759572298562,0.12678057701200895,0.11122889823415566,0.12434117077496
6666,15/9-F-1 C,3486.4,8.5243,34.044000000000004,2.1783,0.2098,0.6566443217549477,0.53780650664498,0.8319784941937808,0.7332133200586758
15825,15/9-F-11 B,3542.1,8.625,43.788000000000004,2.405,0.18100000000000002,0.6297153326471322,0.5227049927347499,0.8939281265426068,0.708505880955237
5147,15/9-F-1 C,3334.5,8.6057,74.6406,2.5006,0.2373,0.18828147952266702,0.1601983261165685,0.3225293943414559,0.2224823571389114
572,15/9-F-1 A,3488.2,8.703,36.9036,2.5196,0.1146,0.5589964051721585,0.25367716542292434,0.9812204177945077,0.6455598069064349
3494,15/9-F-1 B,3369.3,8.6976,46.99,2.5427,0.1259,0.26547820358064206,0.19139511711210536,0.3419881690481885,0.29616041353725797
21691,15/9-F-11 B,4128.7,8.672,11.09,2.324,0.192,0.3253103717110612,0.36698297597785096,0.4690852991231204,0.39022836246913006
14527,15/9-F-11 B,3412.3,8.682,27.35,2.556,0.12300000000000001,0.6662370958958044,0.46746010950726385,0.7033773685123496,0.6334684555795865
27823,15/9-F-11 B,4741.9,8.672,18.902,2.511,0.114,0.2193225084193367,0.32817566143832255,0.14705767102835993,0.2035767749779726
22446,15/9-F-11 B,4204.2,8.672,25.776,2.149,0.191,1.426397386459972,1.1323557617539566,1.5901728315963144,1.4870959342032888
6546,15/9-F-1 C,3474.4,8.557,51.2132,2.4805,0.1384,0.3756818996593746,0.3872118003137306,0.4946971231107368,0.39840879361416565
25622,15/9-F-11 B,4521.8,8.672,23.912,2.494,0.10800000000000001,1.7329804651425322,1.7615369478021965,1.538410339987667,1.5917100010818441
1602,15/9-F-1 A,3591.2,8.6486,48.486000000000004,2.4328,0.1557,0.03378551684223091,0.00889811477093958,0.021602716028242194,0.022881813332030782
14767,15/9-F-11 B,3436.3,8.625,62.695,2.528,0.302,0.1781132523146318,0.2143138974243997,0.2132520521963967,0.1766699326681495
22140,15/9-F-11 B,4173.6,8.641,17.895,2.253,0.16,0.4553017716570764,0.45514952117982793,0.41614103116832885,0.42959080222330154
14509,15/9-F-11 B,3410.5,8.625,26.005,2.546,0.156,0.6812412373755872,0.5369370227046736,0.7962273140294388,0.7108786176851729
3236,15/9-F-1 B,3343.5,8.6976,57.2822,2.4895,0.1354,0.11367601189710005,0.10744740952360919,0.1152442853272549,0.13007633251716383
10344,15/9-F-1 C,3854.2,8.5243,14.4074,2.2705,0.1365,0.8232459363423563,0.648242882068844,1.396863362095663,1.0051247201033544
11969,15/9-F-1 C,4016.7,8.5569,67.0098,2.5715,0.2609,0.31003446913598953,0.2647942194071554,0.44235432293939864,0.3278695687566255
9525,15/9-F-1 C,3772.3,8.5243,24.6688,2.2131,0.1595,1.0903744607075982,1.1364383425633848,1.302188016659668,1.2394496414571743
15111,15/9-F-11 B,3470.7,8.594,17.687,2.204,0.177,1.5114689131665107,1.1278172344802733,1.6757691792465927,1.5437204697163547
26858,15/9-F-11 B,4645.4,8.625,35.313,2.3280000000000003,0.161,0.31048089146267516,0.37438169805088223,0.27091163941048113,0.28330122870354957
24718,15/9-F-11 B,4431.4,8.672,32.687,2.5340000000000003,0.237,0.3100557377508914,0.2957869402516093,0.3517963068970235,0.28847280059978253
24973,15/9-F-11 B,4456.9,8.703,55.748999999999995,2.57,0.174,0.26717172840301384,0.269746373130767,0.28578227377939475,0.2543063323312856
1369,15/9-F-1 A,3567.9,8.7031,36.8611,2.5147,0.1278,0.13956426617584977,0.050843580956919,0.5417289748502889,0.2703293970898584
7630,15/9-F-1 C,3582.8,8.5243,20.281,2.2492,0.1932,0.6147601597424188,0.5317343092765502,0.8355764353180486,0.6785092742385558
6800,15/9-F-1 C,3499.8,8.5243,22.9145,2.2044,0.2126,0.29832898807349517,0.2295538639811365,0.2658315662552611,0.22050034561472984
24200,15/9-F-11 B,4379.6,8.703,63.641999999999996,2.622,0.264,0.1673173347481761,0.13353890837021754,0.2588766293721313,0.18127177155946156
3681,15/9-F-1 B,3388.0,8.6388,59.3086,2.5081,0.1603,0.1915627875917261,0.15983779107110735,0.24054924828259971,0.2114409355786694
11454,15/9-F-1 C,3965.2,8.5569,26.2359,2.5179,0.138,1.043986741276252,0.9089190963579684,1.0768333396986278,1.0603842798638363
7583,15/9-F-1 C,3578.1,8.5243,48.0248,2.3099,0.2238,0.4869968884318226,0.42938079131048296,0.5425515733400318,0.46711952701597725
1550,15/9-F-1 A,3586.0,8.625,38.2911,2.4706,0.1352,0.23418814785320205,0.1942367487238292,0.22437765216180672,0.2259034449261601
25937,15/9-F-11 B,4553.3,8.703,41.733999999999995,2.634,0.124,0.9765333345512682,0.9010767157262548,1.0102151252142266,0.9652017010259121
1671,15/9-F-1 A,3598.1,8.625,56.1618,2.3925,0.163,-0.027750864037404305,0.032457582714929156,-0.1664704182413563,-0.08160266115629984
12746,15/9-F-11 A,3604.3,8.648,65.429,2.401,0.175,0.3051363189436393,0.39181692361324877,0.3439990690571613,0.32139127831168907
6381,15/9-F-1 C,3457.9,8.5243,43.036,2.3617,0.2408,-0.09810596802617927,0.06325827995045562,-0.13834612978608898,-0.1056285461437623
8490,15/9-F-1 C,3668.8,8.5243,45.7473,2.3196,0.2052,0.5136570009578373,0.49299771986490715,0.5877334085982504,0.5396154938254131
25373,15/9-F-11 B,4496.9,8.672,24.74,2.299,0.154,1.1244390105565258,1.0396123818967242,1.2347197046218759,1.1818721590103336
13681,15/9-F-11 A,3697.8,8.625,36.105,2.298,0.231,0.2962262872611606,0.3153404766272882,0.37438169805088223,0.32510498297140744
24968,15/9-F-11 B,4456.4,8.781,49.537,2.541,0.162,0.2638726768652236,0.2727695865517595,0.26268834430169646,0.2469906992415498
23637,15/9-F-11 B,4323.3,8.703,64.75399999999999,2.6260000000000003,0.198,0.9037951427410352,1.0909982977531982,0.5763413502057929,0.7554937284151192
20664,15/9-F-11 B,4026.0,8.672,25.219,2.241,0.19899999999999998,1.5030139768442121,1.4429968516540919,1.728305073366647,1.584500837524111
4152,15/9-F-1 C,3235.0,8.5569,12.6434,2.2959,0.2209,0.24941850723598755,0.15721492239115098,0.437829806408219,0.26358873145994494
7357,15/9-F-1 C,3555.5,8.5352,29.2362,2.2627,0.1475,1.1729938537414109,1.0578676123860045,1.1225074951286123,1.1464536344553808
10894,15/9-F-1 C,3909.2,8.6058,31.7628,2.5373,0.1451,0.39523900108155163,0.4437635069775005,0.3869802573277575,0.3823412908239616
6087,15/9-F-1 C,3428.5,8.7359,59.4539,2.4387,0.2025,0.0011277002770349424,0.03702787975577494,0.3914996758951417,0.14989620715876054
11519,15/9-F-1 C,3971.7,8.5569,26.0357,2.3944,0.1733,0.9996654644362072,0.8603499869431798,1.1450378301477517,1.0803739167013093
6981,15/9-F-1 C,3517.9,8.5243,31.1177,2.2144,0.21,1.0965172332331967,1.007491733295336,1.1620802598295064,1.131718085235197
14440,15/9-F-11 B,3403.6,8.609,36.179,2.489,0.217,0.36417563277061943,0.38756777941718856,0.5350408132511606,0.4119562379304015
16322,15/9-F-11 B,3591.8,8.578,45.853,2.199,0.218,0.8381561217104126,0.6806074289917879,1.005866601875385,0.8812705039293575
432,15/9-F-1 A,3474.2,8.6875,45.7829,2.5286,0.1823,0.0328604159521436,0.016364679456294006,0.054574755294822856,0.06966809691159573
1607,15/9-F-1 A,3591.7,8.6719,47.1086,2.4632,0.1664,-0.03952922246570109,0.0014308122463983271,-0.08349341288484435,-0.040672354027829
2911,15/9-F-1 B,3311.0,8.6975,69.7231,2.5599,0.1333,0.5415667640407796,0.5475285764597821,0.48181513063741993,0.5146008741185999
27688,15/9-F-11 B,4728.4,8.672,46.953,2.253,0.23600000000000002,-0.4559319556497244,-0.42136079003192767,-0.4698003017969179,-0.47495519296315475
21104,15/9-F-11 B,4070.0,8.625,24.884,2.138,0.20600000000000002,1.365506704077209,1.043401578910881,1.6376498085714197,1.4635346601851311
22955,15/9-F-11 B,4255.1,8.625,34.324,2.385,0.16699999999999998,0.8543667780408696,0.775319048973494,1.1231326643109016,0.8981764834976765
21747,15/9-F-11 B,4134.3,8.672,9.862,2.241,0.168,0.35024801833416286,0.3546845539547286,0.2425414282983843,0.28216877830464154
3415,15/9-F-1 B,3361.4,8.6976,63.5658,2.51,0.1732,0.14677898930783304,0.13827111196444905,0.12726681831889838,0.15347949002192454
23550,15/9-F-11 B,4314.6,8.625,22.525,2.221,0.166,1.3800302479678306,0.9394693308435301,1.8498860142634042,1.441192225277618
772,15/9-F-1 A,3508.2,8.6719,55.5991,2.6425,0.0792,0.5603132118539447,0.5180003792354493,0.6605334666980883,0.6103087533608289
335,15/9-F-1 A,3464.5,8.6718,60.3823,2.415,0.1746,-0.015472686656207449,-0.056554950974969556,-0.03395217892354619,-0.00948355597177093
3597,15/9-F-1 B,3379.6,8.6976,43.0887,2.4945,0.1462,0.1594167882167393,0.14715052521007055,0.1251232725519979,0.14572457488066823
21167,15/9-F-11 B,4076.3,8.625,29.031,2.181,0.185,1.0288151698468873,0.9150302374445545,1.3564656684754006,1.153814864344529
8756,15/9-F-1 C,3695.4,8.5243,46.7361,2.2794,0.2375,0.32211587897395844,0.4986550952451192,0.23557894333012813,0.3101195373468101
15901,15/9-F-11 B,3549.7,8.578,55.56,2.354,0.198,0.7822575736633017,0.741151598851785,0.7575478534692439,0.7817553746524689
17004,15/9-F-11 B,3660.0,8.625,33.607,2.295,0.21600000000000003,0.4608978427565479,0.6182573448404014,0.46329560996200275,0.4747988188006312
5057,15/9-F-1 C,3325.5,8.6383,58.4517,2.4763,0.2359,0.1835260730217216,0.19142306668780784,0.19459758524250934,0.18386747715216514
3118,15/9-F-1 B,3331.7,8.6635,23.3339,2.3786,0.147,-0.14448084433219982,-0.2003149090908996,-0.05680236993107369,-0.10651565378151392
21844,15/9-F-11 B,4144.0,8.625,13.942,2.346,0.175,0.4356851379416299,0.42699895875653726,0.5850092799024611,0.4668676203541095
14380,15/9-F-11 B,3397.6,8.625,49.161,2.5980000000000003,0.20800000000000002,0.2814878879400812,0.2946866242794432,0.3226327116922234,0.2814878879400812
14156,15/9-F-11 B,3375.2,8.578,93.09200000000001,2.596,0.256,0.3209766773428235,0.32345836684946766,0.3963737275365065,0.32304573548170146
26651,15/9-F-11 B,4624.7,8.672,25.842,2.613,0.1,1.194958122206588,1.0620175988571123,1.2115209972402294,1.1910036340679773
25303,15/9-F-11 B,4489.9,8.637,23.475,2.272,0.162,1.3001605369513523,1.035229556350212,1.4452927694259718,1.3592471744896941
26724,15/9-F-11 B,4632.0,8.625,33.315,2.282,0.21100000000000002,0.6450290647211425,0.6971421262754596,0.6516656039229355,0.645520514905874
16658,15/9-F-11 B,3625.4,8.625,51.765,2.421,0.21100000000000002,0.964966421909088,0.5774917998372253,1.522209416262479,0.997167871445834
5630,15/9-F-1 C,3382.8,8.5569,37.2341,2.5416,0.1366,0.31454132912988114,0.26517172319093174,0.4082399653118496,0.32387060654050903
26741,15/9-F-11 B,4633.7,8.625,32.054,2.266,0.203,0.7138264243805246,0.6845760873884552,0.7255032688593156,0.708675792726537
8795,15/9-F-1 C,3699.3,8.5569,49.0805,2.3033,0.2309,0.4159077455568167,0.5645950566248384,0.28987868279041634,0.37401474029191156
13375,15/9-F-11 A,3667.2,8.625,37.409,2.247,0.19899999999999998,0.6852936917491109,0.6778805815115905,0.8143142002074596,0.7481104674949838
21655,15/9-F-11 B,4125.1,8.672,10.392000000000001,2.23,0.168,0.6225248624035683,0.5223137951566673,0.6761446803562061,0.6074550232146685
2916,15/9-F-1 B,3311.5,8.6976,42.5268,2.5917,0.0906,0.5031503416035286,0.5248243628539668,0.554004321011903,0.5331999071876962
26745,15/9-F-11 B,4634.1,8.625,32.884,2.289,0.21100000000000002,0.7400466450313845,0.683587317572767,0.6871721045947997,0.6929350025311377
9469,15/9-F-1 C,3766.7,8.5243,25.4666,2.2026,0.1769,1.4354318450873507,1.374693368545393,1.4291480452279262,1.4578591978229405
27088,15/9-F-11 B,4668.4,8.672,9.821,2.271,0.142,0.39022836246913006,0.3654879848908996,0.4622482153549974,0.3866772839608377
11508,15/9-F-1 C,3970.6,8.5569,21.9104,2.4579,0.1508,1.039168147635356,0.8799727618884807,1.1162190957183897,1.080673376651764
8388,15/9-F-1 C,3658.6,8.5243,45.8466,2.2164,0.2445,0.5894022017442078,0.6285830418439937,0.712632868181526,0.670115916485489
1282,15/9-F-1 A,3559.2,8.6249,42.5656,2.4671,0.1551,-0.1468495635521573,-0.09060445403289448,-0.16666161106060237,-0.1298302788635593
16110,15/9-F-11 B,3570.6,8.578,36.036,2.376,0.163,0.9165065871151556,0.6501131644435715,1.436782624993158,1.025346834509827
8478,15/9-F-1 C,3667.6,8.5243,44.49,2.3277,0.2068,0.48104111472169875,0.5338101750105696,0.5097265863435255,0.5051228340665203
26126,15/9-F-11 B,4572.2,8.734,63.507,2.57,0.195,0.4424797690644486,0.5150786750759225,0.6154239528859439,0.5140161804006493
2690,15/9-F-1 B,3288.9,8.6637,13.8131,2.2792,0.1232,0.8005383760700818,0.6269559514354475,1.3559512363123163,0.9823436094220213
11421,15/9-F-1 C,3961.9,8.5243,18.6406,2.3691,0.1504,1.0675283546747472,0.9087155090961868,1.122212600566255,1.0991417541374424
24299,15/9-F-11 B,4389.5,8.703,63.677,2.535,0.213,0.14270224573761559,0.16908635748702275,0.1544239731146469,0.14921911265537988
20398,15/9-F-11 B,3999.4,8.672,22.906999999999996,2.1519999999999997,0.20600000000000002,1.3638563192950686,1.3276653870500421,1.5085970462300686,1.4620684080869433
24184,15/9-F-11 B,4378.0,8.75,66.046,2.5140000000000002,0.23800000000000002,0.1322596895310445,0.13161866434912553,0.28057837036807637,0.15775888604686386
6728,15/9-F-1 C,3492.6,8.5243,23.6963,2.2159,0.1776,0.5469742758332871,0.44410727983760045,0.6158659186685549,0.5521691599113662
22158,15/9-F-11 B,4175.4,8.625,14.923,2.2680000000000002,0.145,0.6307328928171965,0.5612206789339438,0.6302244107524323,0.6074550232146685
3831,15/9-F-1 B,3403.0,8.6976,60.9604,2.4531,0.1925,0.10198751855829932,0.09572712255597977,0.12142851836796285,0.11404356254807743
11010,15/9-F-1 C,3920.8,8.5244,21.6706,2.2208,0.1796,0.8661277730258944,0.7740641876371588,0.9970629461643065,0.928953726088234
16269,15/9-F-11 B,3586.5,8.625,59.449,2.4290000000000003,0.203,0.6916118742144165,0.5776066773625357,0.8460276753643787,0.7068883949816177
8644,15/9-F-1 C,3684.2,8.5569,45.4951,2.2291,0.2308,0.329031575010839,0.37841607188522963,0.3396898899664772,0.30455515012044176
7302,15/9-F-1 C,3550.0,8.5243,32.9038,2.2211,0.2145,0.8968237285319636,0.8130603237513918,0.933375916010192,0.92287071739559
10987,15/9-F-1 C,3918.5,8.5569,19.7693,2.3066,0.1665,0.9483836205654473,0.7829453607723558,1.083043716623492,1.0044675473229785
13764,15/9-F-11 A,3706.1,8.672,25.226,2.465,0.096,0.33505651943909154,0.3159703454569177,0.26292546933183153,0.27184160653649897
4553,15/9-F-1 C,3275.1,8.5243,12.6777,2.2657,0.2052,-0.14315032127482769,-0.07073438174693446,-0.361810359809163,-0.23239893194966454
5144,15/9-F-1 C,3334.2,8.6057,69.8765,2.4999,0.2351,0.1758016328482795,0.16160754690839674,0.3016375827268716,0.21208101599210769
27434,15/9-F-11 B,4703.0,8.683,22.636999999999997,2.312,0.166,-0.12842706445412125,-0.15242734085788776,-0.07417242537525769,-0.12784372725170717
19060,15/9-F-11 B,3865.6,8.672,48.331,2.448,0.19699999999999998,0.8251663073007445,0.41010207664286064,1.5958047478824247,0.839917775678681
837,15/9-F-1 A,3514.7,8.6875,41.0629,2.6148,0.1045,0.49008495454544015,0.44739062680358715,0.557507201905658,0.5171562948237949
13743,15/9-F-11 A,3704.0,8.75,29.159000000000002,2.459,0.125,0.3783979009481377,0.32510498297140744,0.5550944485783191,0.4253711664389413
27806,15/9-F-11 B,4740.2,8.727,33.425,2.565,0.125,0.5943925503754267,0.45362407359145096,0.6435513685629451,0.5477747053878226
22150,15/9-F-11 B,4174.6,8.672,16.936,2.245,0.155,0.5469126431812426,0.5011962420270888,0.5525465479556604,0.52608069180203
21184,15/9-F-11 B,4078.0,8.703,66.42699999999999,2.478,0.22699999999999998,0.5345337560051157,0.8555797225017179,0.6199277102914681,0.6432552250247715
7849,15/9-F-1 C,3604.7,8.5243,31.7989,2.1762,0.2307,0.5434098999853725,0.36707624226875013,0.7296911336964809,0.5801377450479777
15794,15/9-F-11 B,3539.0,8.578,38.093,2.2430000000000003,0.203,0.42455497660671315,0.4520932490177314,0.5251744278352716,0.44994098877333766
9889,15/9-F-1 C,3808.7,8.5569,44.3502,2.3389,0.1726,0.9549705484968366,0.984932166067412,0.9138668118962393,0.9466438232674041
26494,15/9-F-11 B,4609.0,8.672,15.405,2.305,0.142,1.070259577400575,0.8694076907175374,1.3648135562613364,1.1664597170934834
23625,15/9-F-11 B,4322.1,8.703,66.518,2.617,0.18,0.8101652845431496,1.0802656273398448,0.568084331315394,0.7272972028035876
16431,15/9-F-11 B,3602.7,8.625,51.396,2.344,0.20600000000000002,0.7640266824672516,0.6846658640258609,0.8217754671834635,0.7558748556724915
3310,15/9-F-1 B,3350.9,8.6976,38.754,2.5101,0.1062,0.08195906630047853,0.031004281363536827,0.17814206983774405,0.11237036552583217
5674,15/9-F-1 C,3387.2,8.5243,28.5491,2.2342,0.2464,-0.13129679772146333,-0.10121998671017442,-0.21903497039168304,-0.17444406770964307
19506,15/9-F-11 B,3910.2,8.625,16.461,2.204,0.171,1.7424344572739596,1.414923234177824,1.7514869611670878,1.6968367305751635
1066,15/9-F-1 A,3537.6,8.625,68.8564,2.5632,0.1465,0.319355941066902,0.28373078677788144,0.5185271001173365,0.4223928362273723
24751,15/9-F-11 B,4434.7,8.75,52.982,2.5580000000000003,0.255,0.33465476688324136,0.3453737305590883,-0.03151705144606486,0.14238946611883616
189,15/9-F-1 A,3449.9,8.6015,39.7171,2.3944,0.2268,-0.08809700395596709,-0.20718822875185305,0.09718787257089559,-0.006255243445537666
